Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
2378.0,2420.5005,2687.347372307888,2760.738466676199,2787.9162099031128,2263.901529244962,2429.8549194335938,2420.5,2419.180257936508
3216.0,3165.3296,3195.5267287695915,3230.4790175184553,3225.7611001468376,2999.355742175627,3077.6085815429688,3165.3333333333335,3161.647060606061
1672.0,1525.0035,1403.4809082956144,1375.047398391238,1362.372877432923,1519.9431060436473,1568.6715087890625,1525.0,1527.497964285715
3905.0,4735.9287,4757.910431784901,4778.962769398584,4776.427490639833,4383.176627207955,3862.7738647460938,4736.0,4294.595875901876
1851.0,1863.3295,1857.297320564946,1832.5011859799724,1824.5611786503705,1903.290174385198,1894.7810668945312,1863.3333333333333,1863.163452380952
3233.0,3176.1245,3315.61589548596,3393.271701113622,3400.7349144142945,3291.1974403278728,3125.9591064453125,3176.125,3175.082880841381
2292.0,2276.3323,2132.64019575612,2155.432655958063,2150.4597453148854,2243.1566139934293,2271.1133422851562,2276.3333333333335,2277.8224999999993
1943.0,2017.0687,2311.1137328342775,2289.954973568708,2286.749479867818,2107.918286149579,2312.6096801757812,2000.090909090909,1998.9637941862054
4056.0,4735.9287,4757.910431784901,4778.962769398584,4776.427490639833,4383.176627207955,3862.7738647460938,4736.0,4294.595875901876
4174.0,4174.4463,4194.521068773271,4177.353798157928,4176.491171468924,4365.73791791992,4241.51953125,4174.444444444444,4174.812073659999
2009.0,2000.0897,2356.7944905667846,2305.93857629971,2299.926214311414,1956.8202505464287,1994.2175903320312,2000.090909090909,1998.9637941862054
2934.0,2925.197,3040.273020294784,3070.340231135533,3074.8363477497805,3048.1933414977248,3049.922119140625,2935.75,2899.0182233030127
3801.0,3705.6604,3760.5281632572296,3753.7889300698225,3762.462835145532,3605.510434945987,3890.1162109375,3703.8333333333335,3698.7978221500716
2458.0,2373.4026,2731.225595668031,2768.4623644424573,2794.109706316279,2474.6702863322425,2488.552490234375,2373.4,2374.3305714285716
4934.0,4997.52,4948.393808207362,4927.024681712546,4894.264867639604,4822.681901122691,5031.1614990234375,4997.5,4999.690210317458
5784.0,5383.2676,5384.4451928547205,5368.668615331864,5345.057469387772,5495.791120508293,5332.191162109375,5383.266666666666,5386.637566184811
3181.0,3197.7456,3303.8651986936493,3377.223400000943,3396.0081608896508,3334.3204514947574,3112.48779296875,3197.75,3198.2873281424468
3204.0,3197.7456,3303.8651986936493,3377.223400000943,3396.0081608896508,3334.3204514947574,3112.48779296875,3197.75,3198.2873281424468
2689.0,2705.9194,2572.1247992053286,2553.513956482313,2554.8940750281427,2670.051123625366,2697.0841064453125,2706.0,2695.8512857142846
3790.0,3703.8345,3681.928264109989,3702.769580875456,3729.0788724790727,3724.688860304639,3724.751708984375,3703.8333333333335,3698.7978221500716
4734.0,5015.6626,4869.793909060121,4876.00533251818,4860.880904973146,4802.350460008791,5152.8011474609375,5015.666666666667,5015.887471500722
7263.0,6683.249,6793.174104926715,6765.411849460366,6743.162288138354,6949.118845444362,6664.4775390625,6683.25,6749.72048430736
5412.0,5383.2676,5384.4451928547205,5368.668615331864,5345.057469387772,5495.791120508293,5332.191162109375,5383.266666666666,5386.637566184811
4327.0,3932.8,4801.499799870991,4792.446781548595,4785.327978560545,4317.431631783227,3991.7327880859375,3932.8,3946.944816017314
2018.0,1997.3989,2334.424103595389,2287.546199327806,2282.294481073547,1931.7486957060028,1977.8365478515625,1997.4,1996.8670386141632
3122.0,2978.9846,2929.5762847054502,2944.1385409072645,2972.302714109852,3037.4776944194746,2975.6844482421875,2979.0,2979.9101502941503
2288.0,2275.6897,2136.07341455797,2111.8700228629987,2104.101473279974,2212.316422890508,2081.920654296875,2275.6666666666665,2276.0888333333337
1608.0,1589.8322,1462.32133430067,1404.2583320891727,1380.7092775772107,1636.441117473194,1608.9677734375,1589.8333333333333,1589.08401046176
2753.0,2705.9194,2572.1247992053286,2553.513956482313,2554.8940750281427,2670.051123625366,2697.0841064453125,2706.0,2695.8512857142846
2928.0,2978.9846,2929.5762847054502,2944.1385409072645,2972.302714109852,3037.4776944194746,2975.6844482421875,2979.0,2979.9101502941503
6119.0,5302.04,5237.551184518352,5234.090715167911,5236.120580308712,5186.072019524407,5610.8189697265625,5302.0,5383.500023391914
1766.0,1779.0559,1898.3727189480287,1845.9022657084888,1831.5018793253794,1887.382466971787,1826.3389892578125,1779.0,1790.2912738095242
4922.0,4997.52,4948.393808207362,4927.024681712546,4894.264867639604,4822.681901122691,5031.1614990234375,4997.5,4999.690210317458
2879.0,2784.4485,2561.8190092472214,2586.053158257533,2597.063038774285,2747.979758379748,2773.3885498046875,2784.4444444444443,2783.6943696548547
4404.0,4399.9863,4117.710789206467,4130.893903522381,4141.988110415583,4499.444709080402,4346.2056884765625,4400.0,4342.852410559007
3772.0,3755.6467,3818.5164824882486,3869.8866828146274,3880.184725304276,3680.8803973201866,3795.55029296875,3755.6470588235293,3754.7499734110943
