Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
4118.0,4139.016,3773.296682400449,3751.7981266463066,3726.3234476884227,3866.470163680933,4263.16357421875,4139.0,4136.598829365079
3698.0,3387.329,3152.0856925367407,3197.624830022516,3258.0347644229823,3224.507466012932,3357.826171875,3387.5,3386.2031190476196
2378.0,2396.6729,2621.929349158534,2692.7208288125858,2770.6895541079457,2222.2616988747614,2415.39013671875,2396.6666666666665,2408.664690476191
3216.0,3037.501,3160.9876872772893,3194.963170674555,3215.529873668276,2919.253599264339,2659.67431640625,3037.5,3041.7046944444446
1672.0,1524.9985,1365.072943199344,1337.103784064152,1321.7732751932417,1504.7908708758478,1598.60546875,1525.0,1532.3622976190472
3905.0,4735.6616,4759.992192320291,4776.619803889698,4788.813357244528,4318.289592337736,4912.841796875,4736.0,4315.606761904762
1851.0,1850.9983,1813.0766348325978,1790.0768305122601,1785.6701218031703,1863.6452958424634,1961.31689453125,1851.0,1845.0830937950932
3233.0,3184.33,3267.209799658898,3352.29033972264,3401.3067722308097,3274.8395287804888,3641.2548828125,3184.3333333333335,3182.807260461761
2292.0,2276.333,2092.1395256124943,2118.210538669342,2129.5916004070623,2244.35915720911,1948.79833984375,2276.3333333333335,2284.349119047619
1943.0,2027.9177,2261.0803264658516,2243.049876960371,2249.566968413097,2066.4840091947117,2581.4296875,2003.375,2001.6098437395945
4056.0,4735.6616,4759.992192320291,4776.619803889698,4788.813357244528,4318.289592337736,4912.841796875,4736.0,4315.606761904762
4174.0,4173.291,4221.300374033703,4204.771173094416,4190.2202942983495,4382.094519756414,5060.00341796875,4173.285714285715,4166.8453283611825
2009.0,2003.3732,2343.2329782108045,2294.9808317221923,2273.015332118206,1959.314453375031,2303.17626953125,2003.375,2003.17539929515
2934.0,2946.1235,2988.146908879002,3024.15663156556,3057.3852936269177,3013.892501976632,2601.6806640625,2937.714285714286,2932.925021284272
3801.0,3721.3335,3773.1467877502273,3764.903669971097,3761.5763343486187,3603.590969409677,4174.0966796875,3721.3333333333335,3723.820607142857
2458.0,2373.4006,2711.998002953289,2748.940732706559,2788.482794711904,2488.9349780094053,2301.0732421875,2373.4,2373.992623015873
4934.0,4998.003,4982.384581601198,4958.40674135395,4897.193321526177,4811.574537484004,4425.7587890625,4998.0,4984.756736652236
5784.0,5416.4995,5416.729401763025,5398.8317705231975,5352.276646620553,5536.858359518461,4889.50537109375,5416.5,5401.328068903319
3181.0,3180.3997,3265.9002891506025,3351.682276684537,3394.722939059514,3288.774785250862,4077.39404296875,3180.4,3181.885543650793
3204.0,3180.3997,3265.9002891506025,3351.682276684537,3394.722939059514,3288.774785250862,4077.39404296875,3180.4,3181.885543650793
2689.0,2692.0017,2561.961085046896,2542.6011478476403,2539.931987365734,2704.76776491676,1929.494140625,2692.0,2680.675
3790.0,3721.3335,3676.9172155135857,3697.347230508073,3730.1128896246364,3743.1125999866053,4160.01416015625,3721.3333333333335,3723.820607142857
4734.0,5013.999,4886.155009364555,4890.850301890926,4865.729876802195,4892.379762305238,5071.86865234375,5014.0,4994.329655788655
7263.0,7154.499,6844.524977503694,6802.886916803541,6760.356694915271,7240.891129959666,7638.30517578125,7154.5,7122.5898008658
5412.0,5416.4995,5416.729401763025,5398.8317705231975,5352.276646620553,5536.858359518461,4889.50537109375,5416.5,5401.328068903319
4327.0,3994.7505,4826.376276346811,4809.692044486562,4790.151467175579,4217.637095650047,3823.75634765625,3994.75,3993.7648214285714
2018.0,2002.2494,2315.69459490386,2268.7051235257013,2259.917735295584,1945.213727280643,2405.2548828125,2002.25,2005.6506385558885
3122.0,2975.6016,2900.076332972081,2915.4697375538644,2963.551867736128,3022.352388840198,2169.57568359375,2975.6,2978.10649062049
2288.0,2283.5063,2127.6162648850695,2102.176118678396,2084.848662271358,2235.5487927857903,3018.4765625,2283.5,2279.6726666666664
1608.0,1593.1998,1447.0049545802067,1387.8550651872092,1349.7510851068319,1628.668794440222,1630.7236328125,1593.2,1590.137478715729
2753.0,2692.0017,2561.961085046896,2542.6011478476403,2539.931987365734,2704.76776491676,1929.494140625,2692.0,2680.675
2928.0,2975.6016,2900.076332972081,2915.4697375538644,2963.551867736128,3022.352388840198,2169.57568359375,2975.6,2978.10649062049
6119.0,5301.982,5260.721096508638,5250.117073655806,5245.234792269955,5138.296845353354,4873.193359375,5302.0,5316.03215107115
1766.0,1779.0067,1881.3497747420333,1828.2800943564553,1804.834410201207,1899.035286235885,1146.23291015625,1779.0,1796.3599059829064
4922.0,4998.003,4982.384581601198,4958.40674135395,4897.193321526177,4811.574537484004,4425.7587890625,4998.0,4984.756736652236
2879.0,2885.0193,2525.510245827998,2556.2029657889843,2584.0469522683698,2714.610498707101,2996.71533203125,2885.0,2834.1209523809525
4404.0,4399.9683,4110.288081249231,4123.372534307019,4142.182534816348,4518.480811269343,4797.77099609375,4400.0,4232.822399099268
3772.0,3755.4004,3796.4746815490707,3859.663745316807,3881.2697088778705,3679.1781542869285,3667.8671875,3755.4,3758.265949687567
