Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
2349.0,2265.5005,2222.2004797934314,2169.629644825549,2124.4769365104275,2284.8382160632755,2382.442626953125,2265.5,2265.705611111112
7216.0,6996.677,6980.220307798301,6895.331018156354,6812.53314307893,6989.11753501161,7087.369140625,6996.666666666667,7005.434736291487
3228.0,3194.2861,3292.8248967849195,3386.022371344923,3433.3356055123313,3307.726751334092,3159.1630859375,3194.285714285714,3196.5943667721162
3685.0,4061.1753,4826.806426545845,4805.109981397607,4784.312244229794,4285.446507221757,4081.98974609375,4061.2,4038.1518066378067
2878.0,2920.0803,3204.6580024655923,3187.9765436792804,3164.6263803691763,2848.8683737317333,3193.629638671875,2920.0,2926.3846984126985
3421.0,3525.8376,3121.8867765776577,3170.0757349726555,3223.776221242597,3254.0853964781563,3448.33056640625,3526.0,3489.40061904762
6316.0,6996.677,6980.220307798301,6895.331018156354,6812.53314307893,6989.11753501161,7087.369140625,6996.666666666667,7005.434736291487
3360.0,3302.0063,3216.280492903168,3236.13876236147,3259.4570186017027,3311.294164758787,3146.10498046875,3302.0,3300.777788988789
2630.0,2823.5188,2567.3763385303046,2600.663698567856,2625.579909789023,2742.8050896633067,2866.549560546875,2823.5,2822.6740915473433
5356.0,5463.548,5455.163434259253,5434.3331173063525,5392.457609585706,5590.481673754344,5449.787353515625,5463.555555555556,5464.676948912198
4094.0,4184.796,4239.979330147851,4224.136657705343,4208.311750230456,4434.831266219349,4170.458740234375,4184.714285714285,4185.731093101345
4052.0,3989.939,3697.091382538074,3702.8868399827315,3704.9460770094083,3932.3140138921153,4230.760986328125,3989.6666666666665,3999.751178571428
3785.0,3711.051,3570.3810078619226,3625.2625253064543,3691.4610971045386,3807.0543753040256,3849.767333984375,3711.0,3712.70930952381
2002.0,2004.241,2384.815727885465,2336.5548435133987,2321.189887286764,1940.5386972286215,2022.3779296875,2004.25,2003.889680611056
5024.0,4967.33,4912.275486649478,4913.083299583739,4889.091936364659,4875.388382095523,4993.097412109375,4967.333333333333,4966.194778138529
2721.0,2823.5188,2567.3763385303046,2600.663698567856,2625.579909789023,2742.8050896633067,2866.549560546875,2823.5,2822.6740915473433
3906.0,3748.3357,3835.7128443946967,3907.272189067535,3936.701278733377,3660.101415629353,3752.3583984375,3748.3333333333335,3747.041498584749
1489.0,1586.0015,1387.7611535625856,1353.6525205432417,1347.044152687763,1546.4653929992346,1614.6192626953125,1586.0,1580.322333333333
