Charter,Virtual,Magnet,Latitude,Longitude,FRPM%,Met and Above%,Male%,American Indian%,Asian%,Pacific Islander%,Filipino%,Hispanic%,African American%
0,0,0,1.9428075015410826,-2.83658450757045,0.912,0.23,0.5907692307692305,0.003076923076923,0.23384615384615381,0.0,0.0246153846153845,0.5999999999999999,0.0
0,0,0,1.9269615015410864,-2.885944507570443,0.568,0.26,0.41988950276243053,0.011049723756906,0.1961325966850827,0.005524861878453,0.0635359116022098,0.3425414364640883,0.14917127071823189
1,0,0,1.9134655015410829,-2.8183145075704488,0.822,0.8,0.456185567010309,0.0051546391752577,0.0412371134020618,0.0154639175257731,0.0206185567010308,0.5412371134020618,0.3479381443298968
0,0,0,1.9564795015410823,-2.8704245075704478,0.747,0.05,0.5217391304347824,0.0248447204968944,0.0683229813664596,0.0248447204968944,0.0559006211180124,0.3788819875776396,0.32298136645962716
0,0,0,1.9420265015410862,-2.8400345075704507,0.72,0.0,0.6013986013986008,0.0069930069930069,0.0349650349650348,0.0629370629370628,0.0139860139860138,0.5174825174825174,0.3146853146853146
0,0,0,1.9443305015410886,-2.8997845075704447,0.574,0.0,0.4243902439024388,0.0048780487804878,0.12195121951219501,0.0292682926829268,0.024390243902438997,0.3804878048780487,0.1268292682926828
0,0,0,1.9612585015410886,-2.8817145075704502,0.596,0.46,0.47417840375586817,0.0109546165884193,0.4898278560250391,0.0031298904538341,0.046948356807511596,0.164319248826291,0.0985915492957746
0,0,0,1.9017855015410845,-2.8410345075704413,0.734,0.24,0.5355450236966822,0.0028436018957344,0.3308056872037914,0.036966824644549603,0.17345971563981039,0.2805687203791468,0.1033175355450236
0,0,0,1.9031605015410875,-2.8758145075704533,0.69,0.42,0.5228182546036825,0.0032025620496396,0.388310648518815,0.025620496397117602,0.0944755804643714,0.34187349879903906,0.057646116893514704
0,0,0,1.9269615015410864,-2.885944507570443,0.188,0.67,0.3734939759036144,0.0060240963855421,0.18975903614457829,0.0015060240963855,0.048192771084337296,0.1506024096385542,0.0783132530120481
0,0,0,1.9168045015410868,-2.837844507570452,0.801,0.2,0.5485961123110148,0.0064794816414686,0.2526997840172785,0.019438444924405898,0.0453563714902807,0.4514038876889849,0.142548596112311
1,0,0,1.9642165015410882,-2.8736945075704483,0.397,0.46,0.45702306079664545,0.0020964360587002,0.14884696016771481,0.0,0.0146750524109014,0.3354297693920335,0.13626834381551362
0,0,0,1.9844885015410867,-2.86004450757045,0.762,0.74,0.5550213675213672,0.002136752136752,0.5854700854700855,0.0048076923076922,0.0624999999999999,0.17254273504273498,0.0598290598290597
0,0,0,1.9283465015410854,-2.917284507570443,0.503,0.55,0.5057915057915058,0.0067567567567567,0.5154440154440154,0.0067567567567567,0.043436293436293405,0.2461389961389961,0.053088803088803
0,0,0,1.912131501541083,-2.9195145075704403,0.395,0.89,0.38749999999999984,0.0022058823529411,0.5522058823529412,0.0062499999999999,0.0742647058823529,0.106985294117647,0.019485294117647
0,0,0,1.9424905015410872,-2.8632445075704425,0.667,0.29,0.5557620817843862,0.0083643122676579,0.1115241635687732,0.012081784386617,0.0381040892193308,0.5250929368029739,0.15613382899628248
0,0,0,1.9407185015410846,-2.8506445075704505,0.628,0.16,0.4704301075268814,0.0053763440860215,0.0779569892473117,0.016129032258064398,0.0645161290322579,0.543010752688172,0.1693548387096773
0,0,0,1.9588685015410832,-2.927994507570446,0.617,0.74,0.5179104477611939,0.0029850746268656,0.5999999999999999,0.0054726368159202995,0.044776119402984996,0.17562189054726363,0.0383084577114427
0,0,0,1.9796785015410876,-1.43012450757044,0.676,0.0,0.7297297297297298,0.0,0.0,0.0,0.0,0.6756756756756757,0.0
0,0,0,1.9797265015410872,-1.4302345075704466,0.433,0.26,0.4963144963144962,0.0012285012285012,0.0159705159705159,0.0,0.0085995085995085,0.4828009828009828,0.0061425061425061
0,0,0,2.181181501541083,-1.768824507570443,0.746,0.05,0.6653061224489794,0.012244897959183598,0.036734693877551,0.0163265306122448,0.0163265306122449,0.4897959183673469,0.1714285714285714
0,0,0,2.1916545015410875,-1.7753545075704409,0.52,0.63,0.4725812085225285,0.0041914076143904,0.0991966468739084,0.012923506811037301,0.0492490394690883,0.44673419490045396,0.114215857492141
0,0,0,2.2023995015410875,-1.5197945075704524,0.833,0.0,0.75,0.0,0.0,0.0,0.0,0.8125,0.0
0,0,0,2.2024445015410876,-1.5248945075704512,0.517,0.53,0.512,0.0032,0.024,0.0048,0.0144,0.5408000000000001,0.0048000000000000004
1,0,0,2.218134501541087,-1.7104045075704448,0.34,0.53,0.43749999999999967,0.0104166666666666,0.23958333333333331,0.0026041666666666,0.0442708333333333,0.41927083333333326,0.0468749999999999
0,0,0,2.221462501541083,-1.7343645075704472,0.756,0.19,0.5171611401977892,0.004653868528214,0.3903432228039557,0.0203606748109365,0.06282722513089001,0.3496218731820825,0.10354857475276319
0,0,0,2.2322255015410875,-1.7872645075704412,0.599,0.3,0.5127220355256837,0.0048007681228995,0.2006721075372059,0.012481997119539,0.1161785885741718,0.3331733077292366,0.14594335093614969
0,0,0,2.2171295015410877,-1.7756445075704477,0.654,0.07,0.5945945945945942,0.0067567567567567,0.1418918918918918,0.0067567567567567,0.0405405405405405,0.385135135135135,0.2499999999999999
0,0,0,2.177709501541088,-1.7508145075704533,0.427,0.69,0.39919354838709653,0.0120967741935483,0.4475806451612903,0.0120967741935483,0.12096774193548371,0.2540322580645161,0.0282258064516128
0,0,0,2.289362501541085,-1.72049450757045,0.607,0.34,0.5192027224112785,0.0043753038405444,0.089450656295576,0.0029168692270296,0.0228488089450655,0.568303354399611,0.013612056392805001
0,0,0,2.3123735015410887,-1.7171545075704415,0.697,0.11,0.6249999999999998,0.0083333333333333,0.0166666666666666,0.0083333333333333,0.0083333333333333,0.75,0.0083333333333333
0,0,0,2.3152485015410846,-1.7264545075704518,0.476,0.55,0.5032894736842102,0.0075187969924811,0.030075187969924796,0.0014097744360901002,0.010808270676691701,0.4374999999999999,0.0065789473684209
0,0,0,2.082110501541088,-1.7444745075704446,0.655,0.56,0.5301902398676591,0.0016542597187758,0.1248966087675765,0.0074441687344912,0.1025641025641025,0.4714640198511166,0.2191894127377998
0,0,0,2.080981501541089,-1.74450450757044,0.699,0.0,0.696078431372549,0.0,0.049019607843137206,0.029411764705882304,0.0098039215686274,0.5392156862745097,0.26470588235294107
0,0,0,2.0075325015410854,-1.71616450757044,0.516,0.2,0.5050426687354534,0.009309542280837699,0.117145073700543,0.0085337470907679,0.12567882079131099,0.5182311869666407,0.0892164468580294
0,0,0,1.974637501541089,-1.6796045075704455,0.412,0.6,0.47642505277973235,0.0070372976776917,0.0914848698099929,0.0098522167487684,0.0555946516537649,0.4975369458128079,0.0506685432793806
0,0,0,1.9784805015410853,-1.6477945075704525,0.51,0.57,0.525625,0.004375,0.066875,0.01125,0.05,0.5506249999999999,0.051875000000000004
0,0,0,1.9779305015410884,-1.6157545075704434,0.583,0.13,0.7014925373134324,0.0074626865671641,0.0074626865671641,0.0149253731343282,0.0149253731343282,0.6417910447761193,0.0671641791044775
1,1,0,-1.5430444984589116,0.7660554924295582,0.586,0.38,0.4230769230769229,0.032051282051282,0.0384615384615384,0.0256410256410256,0.0128205128205128,0.346153846153846,0.1474358974358973
0,1,0,1.9225065015410863,-1.5645345075704427,0.302,0.3,0.4928492849284928,0.006600660066006601,0.0297029702970297,0.0044004400440044,0.0154015401540154,0.341034103410341,0.0154015401540154
0,0,0,2.116815501541083,-1.6992645075704473,0.66,0.22,0.5801886792452827,0.0094339622641509,0.0235849056603773,0.0,0.0047169811320754,0.9056603773584906,0.0188679245283018
1,0,0,2.1482615015410857,-1.7255845075704457,0.613,0.99,0.4313725490196075,0.017156862745098,0.318627450980392,0.0098039215686274,0.1495098039215686,0.4240196078431371,0.0343137254901959
0,0,0,2.1318795015410856,-1.7319945075704481,0.617,0.09,0.5925925925925923,0.0509259259259258,0.0185185185185184,0.0046296296296296,0.0231481481481481,0.6666666666666665,0.13888888888888878
1,0,0,2.1463575015410825,-1.720324507570453,0.755,0.13,0.2382892057026474,0.026476578411405202,0.12016293279022391,0.0224032586558044,0.0427698574338085,0.6558044806517311,0.059063136456211696
1,0,0,2.165792501541084,-1.7589245075704412,0.692,0.6,0.4072164948453603,0.0103092783505154,0.0824742268041236,0.0154639175257731,0.0206185567010308,0.6546391752577319,0.0618556701030927
0,0,0,2.1372485015410874,-1.712464507570445,0.616,0.0,0.5454545454545452,0.0537190082644627,0.0206611570247933,0.0,0.012396694214876,0.6694214876033058,0.165289256198347
0,0,0,2.1338995015410873,-1.7311845075704468,0.753,0.16,0.546341463414634,0.0097560975609756,0.048780487804877995,0.0024390243902439,0.017073170731707298,0.8658536585365852,0.0195121951219512
0,0,1,2.119479501541086,-1.7246345075704426,0.907,0.15,0.5146641438032162,0.029801324503311202,0.08561967833491,0.0028382213812676,0.1106906338694417,0.620151371807001,0.1220435193945127
1,0,0,1.9263415015410885,-1.860524507570446,0.183,0.67,0.48876404494381986,0.0074906367041198,0.0861423220973782,0.0018726591760299,0.0374531835205992,0.5262172284644193,0.0674157303370786
0,0,0,1.9195665015410839,-1.8713045075704429,0.604,0.0,0.5426356589147283,0.0155038759689922,0.0465116279069766,0.0,0.0077519379844961,0.6976744186046511,0.0775193798449611
0,0,0,1.914409501541087,-1.9106545075704418,0.303,0.61,0.47054930509596254,0.0039708802117801,0.1502316346790204,0.0099272005294506,0.1039046988749172,0.3342157511581733,0.0847121111846459
0,0,0,1.9352785015410845,-1.8629345075704435,0.526,0.18,0.4999999999999999,0.0,0.0714285714285714,0.0,0.0,0.7857142857142856,0.0
0,0,0,1.9226125015410886,-1.8548845075704463,0.319,0.36,0.477703984819734,0.0033206831119544002,0.09914611005692589,0.0037950664136622,0.0488614800759012,0.44117647058823517,0.0483870967741934
0,1,0,1.9298635015410852,-1.9870445075704453,0.158,0.76,0.48423005565862676,0.0055658627087198,0.2643784786641929,0.0083487940630797,0.1586270871985157,0.1883116883116882,0.0834879406307977
1,0,0,-0.49498749845891155,-1.166404507570448,0.647,0.11,0.7090163934426229,0.0286885245901639,0.0081967213114754,0.0081967213114754,0.0,0.7745901639344261,0.0245901639344262
0,1,0,-0.3617064984589149,-1.0772045075704426,0.4,0.0,0.5849056603773584,0.0,0.0188679245283018,0.0,0.0,0.47169811320754707,0.0566037735849056
0,1,0,-0.3349724984589173,-1.1070345075704466,0.284,0.63,0.5284857571214387,0.012743628185906901,0.0187406296851573,0.0014992503748125,0.0089955022488754,0.285607196401799,0.017241379310344702
0,0,0,-0.7698324984589178,-0.921374507570448,0.336,0.7,0.5856697819314639,0.0186915887850467,0.0155763239875388,0.0,0.012461059190031,0.20872274143302177,0.0062305295950154
0,0,0,-0.7093924984589108,-1.0167145075704411,0.393,0.35,0.49763928234183175,0.0047214353163361,0.0254957507082152,0.002360717658168,0.0118035882908403,0.3286118980169971,0.0051935788479697004
0,0,0,-0.7548934984589124,-1.032834507570442,0.753,0.04,0.5,0.0086206896551724,0.0,0.0,0.0,0.4827586206896551,0.0
0,1,0,-0.5655434984589149,-1.1237545075704531,0.727,0.11,0.4038461538461537,0.0384615384615384,0.0,0.0,0.0,0.5769230769230769,0.0
0,1,0,-0.43883049845891264,-1.293224507570443,0.381,0.35,0.4883148831488314,0.006150061500615,0.030750307503075003,0.001230012300123,0.046740467404673997,0.2140221402214022,0.011070110701107
0,1,0,-0.5364974984589139,-1.0885245075704404,0.27,0.59,0.4694167852062586,0.0014224751066856,0.053342816500711196,0.0014224751066856,0.009957325746799299,0.2638691322901848,0.0113798008534849
0,0,0,-0.1634604984589174,-0.8132845075704438,0.762,0.62,0.5679012345679011,0.0,0.0,0.0,0.0,0.7777777777777777,0.0
0,0,0,-0.2743694984589169,-1.1467745075704414,0.136,0.35,0.3064516129032257,0.0161290322580645,0.0,0.0,0.0,0.1774193548387096,0.0
0,0,0,-0.27811249845891695,-1.1466045075704443,0.0952,0.39,0.4771505376344083,0.0067204301075268,0.020161290322580502,0.0013440860215053,0.0026881720430107,0.1868279569892472,0.0067204301075268
0,1,0,-0.20315849845891165,-1.1066545075704397,0.344,0.41,0.3240740740740739,0.0092592592592592,0.0,0.0,0.0277777777777777,0.4166666666666666,0.0092592592592592
0,1,0,-0.2021094984589169,-1.1066645075704429,0.405,0.7,0.49805636540330395,0.0058309037900873,0.0121477162293488,0.0048590864917394,0.0038872691933916,0.4805636540330417,0.0155490767735664
0,1,0,-0.2036114984589119,-1.1067245075704477,0.581,0.0,0.5428571428571427,0.0,0.0,0.0,0.0,0.6357142857142857,0.0142857142857142
0,0,0,-0.2425624984589163,-1.4639445075704458,0.485,0.37,0.5277777777777775,0.0138888888888888,0.0185185185185184,0.0138888888888888,0.0046296296296296,0.4999999999999999,0.0092592592592592
0,0,0,1.6943785015410882,-2.7710645075704434,0.586,0.07,0.5294117647058822,0.0,0.0588235294117647,0.0588235294117647,0.0,0.6470588235294117,0.0588235294117647
0,0,0,1.654302501541089,-2.8644245075704475,0.34,0.4,0.4904522613065323,0.0020100502512562,0.0160804020100501,0.0,0.0120603015075376,0.4763819095477386,0.0060301507537687
1,0,0,1.8475785015410864,-2.91269450757045,0.319,0.9,0.472941176470588,0.0,0.19294117647058812,0.0117647058823529,0.0988235294117646,0.24705882352941172,0.0211764705882352
0,0,0,1.8768915015410883,-2.9006945075704493,0.586,0.23,0.5130984643179763,0.000903342366757,0.084010840108401,0.014453477868112,0.3812104787714544,0.39837398373983735,0.038843721770550996
0,0,0,1.817983501541086,-2.9228345075704425,0.34,0.81,0.45058626465661616,0.0033500837520938,0.1658291457286431,0.0033500837520938,0.2747068676716917,0.234505862646566,0.0083752093802345
0,0,0,1.7735645015410881,-2.911614507570448,0.193,0.44,0.4572301425661912,0.005091649694501,0.0478615071283094,0.023421588594704598,0.08961303462321779,0.2922606924643584,0.0224032586558044
0,0,0,1.872379501541083,-2.900274507570444,0.526,0.07,0.6176470588235292,0.0,0.0294117647058822,0.0147058823529411,0.16911764705882348,0.5588235294117646,0.0588235294117646
0,0,0,1.8645625015410872,-2.9206945075704454,0.382,0.3,0.513141426783479,0.0018773466833541,0.2453066332916144,0.0031289111389235,0.4480600750938673,0.19586983729662072,0.0075093867334167
0,0,0,1.4278975015410893,-2.7997945075704394,0.613,0.45,0.5408163265306122,0.0,0.0,0.0,0.0,0.7346938775510203,0.0
0,0,0,1.7310085015410834,-2.7663445075704516,0.134,0.6,0.45337620578778115,0.0045016077170417,0.2392282958199356,0.032797427652733004,0.0572347266881028,0.2823151125401929,0.0128617363344051
0,0,0,1.7631075015410858,-2.784564507570451,0.0606,0.86,0.4687719298245611,0.0035087719298245,0.16280701754385962,0.0077192982456139,0.031578947368421,0.1824561403508771,0.0049122807017543
0,0,0,1.7910255015410854,-2.8422445075704417,0.212,0.75,0.47663551401869125,0.0,0.1087510620220899,0.045029736618521596,0.0883602378929481,0.48768054375531,0.007646559048428101
0,0,0,1.7133155015410892,-2.7510745075704506,0.12,0.54,0.48095909732016906,0.0021156558533145,0.1488011283497884,0.009873060648801,0.0634696755994358,0.28702397743300423,0.0133991537376585
0,0,0,1.7742495015410853,-2.8250745075704486,0.145,0.87,0.48225806451612885,0.0,0.4588709677419354,0.029032258064516002,0.1056451612903225,0.19838709677419342,0.0024193548387096
0,0,0,1.7582775015410874,-2.7669945075704447,0.277,0.76,0.46227544910179597,0.0005988023952095,0.2203592814371257,0.0209580838323352,0.047305389221556804,0.4365269461077843,0.0143712574850298
1,0,0,1.6675415015410877,-2.646404507570452,0.551,0.9,0.48831775700934554,0.0023364485981308,0.056074766355140096,0.0116822429906541,0.0093457943925233,0.6331775700934579,0.0046728971962616
1,0,0,1.6548615015410846,-2.6398245075704523,0.593,0.46,0.43811881188118795,0.0,0.0247524752475246,0.012376237623762299,0.014851485148514799,0.6113861386138613,0.0049504950495049
1,0,0,1.644392501541084,-2.5672045075704517,0.793,0.43,0.43729903536977477,0.0096463022508038,0.0160771704180063,0.0482315112540192,0.0032154340836012,0.8360128617363343,0.0836012861736333
0,0,1,1.6886665015410856,-2.725044507570445,0.106,0.6,0.4725836431226763,0.0041821561338289005,0.1947026022304832,0.013011152416356801,0.037174721189591,0.16821561338289948,0.0176579925650557
0,0,0,1.6401945015410888,-2.609274507570447,0.333,0.49,0.5027072053311117,0.0041649312786338,0.0578925447730112,0.044564764681382596,0.0079133694294043,0.4210745522698875,0.0437317784256559
0,0,0,1.6755865015410834,-2.6804745075704517,0.692,0.04,0.6210526315789473,0.0,0.0,0.0894736842105262,0.0105263157894736,0.7999999999999999,0.0421052631578947
0,0,0,1.6671475015410877,-2.6733545075704512,0.416,0.44,0.4967919340054991,0.0027497708524288,0.030247479376718497,0.0219981668194317,0.0132905591200732,0.604032997250229,0.0142071494042162
0,0,0,1.6237345015410867,-2.6666045075704403,0.413,0.35,0.4737430167597762,0.0033519553072623998,0.030167597765363,0.008938547486033399,0.0089385474860334,0.5223463687150838,0.0201117318435753
0,0,0,1.8307855015410865,-2.8710445075704456,0.389,0.09,0.5445544554455446,0.0,0.0198019801980198,0.0495049504950495,0.0594059405940594,0.7524752475247525,0.0198019801980198
0,0,0,1.8458975015410886,-2.879504507570445,0.246,0.37,0.47973470891672776,0.0007369196757553,0.11274871039056739,0.0095799557848194,0.36698599852616065,0.3367722918201915,0.013264554163596
0,0,0,1.8295605015410885,-2.8634845075704476,0.429,0.34,0.47144948755490473,0.0014641288433382,0.0878477306002928,0.0270863836017569,0.19692532942898971,0.5702781844802343,0.0153733528550511
0,0,0,-1.4094664984589116,0.04648549242955369,0.598,0.6,0.4827044025157229,0.006289308176100501,0.014150943396226301,0.0015723270440251,0.007861635220125701,0.7311320754716981,0.006289308176100501
0,0,0,-1.1063164984589164,-0.9095345075704415,0.411,0.66,0.4769687964338778,0.0096582466567606,0.021545319465081703,0.0022288261515601,0.0163447251114412,0.4643387815750371,0.0297176820208022
0,0,0,-1.1240814984589136,-0.9065445075704446,0.836,0.11,0.6206896551724137,0.0137931034482758,0.0,0.0,0.0,0.7034482758620688,0.0275862068965516
0,0,0,-1.1718464984589119,-0.8997045075704477,0.704,0.48,0.4844851904090265,0.004231311706629,0.0190409026798306,0.0063469675599435,0.0063469675599435,0.7736248236953456,0.0366713681241184
0,1,0,-0.8615314984589162,-0.836274507570451,0.734,0.57,0.503128450496871,0.0014722119985276,0.0044166359955832,0.0018402649981596,0.038645564961354295,0.9013617960986382,0.006256900993743
0,1,0,-0.9528954984589149,-0.8697045075704466,0.755,0.01,0.589189189189189,0.0054054054054054,0.0,0.0,0.0027027027027027,0.8648648648648647,0.0162162162162162
0,1,0,-0.9358024984589122,-0.8568445075704432,0.514,0.22,0.5160550458715594,0.0059633027522935,0.0243119266055045,0.0022935779816513,0.0183486238532109,0.6275229357798164,0.0206422018348623
0,1,0,-0.8763094984589159,-0.8719345075704439,0.858,0.27,0.48784253184098786,0.0015438054805094,0.0019297568506366999,0.0003859513701273,0.0123504438440756,0.95021227325357,0.0046314164415283
0,1,0,-1.210268498458916,-0.5374945075704431,0.224,0.75,0.4909478168264108,0.0106496272630456,0.0042598509052182,0.0,0.0010649627263045,0.4238551650692225,0.0021299254526091
0,1,0,-0.8755504984589138,-0.10982450757045115,0.773,0.29,0.5333333333333332,0.0166666666666666,0.0,0.0,0.0,0.8333333333333333,0.0
0,1,0,-1.4027754984589151,-0.136744507570441,0.254,0.61,0.4014084507042251,0.0070422535211267,0.0281690140845069,0.0070422535211267,0.0,0.436619718309859,0.0140845070422534
0,1,0,-1.3800324984589167,-0.3163945075704504,0.283,0.55,0.5279533300923672,0.0068060281964024,0.0743801652892561,0.0014584346135148,0.012153621779290101,0.452600875060768,0.0121536217792902
0,1,0,-1.397879498458913,-0.13183450757044568,0.646,0.11,0.5679012345679011,0.0123456790123456,0.0,0.0,0.0,0.9012345679012346,0.0123456790123456
0,1,0,-1.3892804984589162,-0.13374450757044087,0.405,0.48,0.5104166666666663,0.0075757575757574,0.0194128787878787,0.0018939393939392999,0.006628787878787699,0.5804924242424242,0.0142045454545454
1,0,0,1.473342501541083,-2.3098845075704446,0.109,0.67,0.4610389610389608,0.0,0.3636363636363635,0.0016233766233766,0.0535714285714285,0.28896103896103886,0.0892857142857142
1,0,0,1.4338855015410843,-2.255534507570445,0.485,0.81,0.41860465116279044,0.0066445182724252,0.1328903654485049,0.0066445182724252,0.0531561461794019,0.44186046511627897,0.0265780730897009
0,0,0,1.4243975015410868,-2.3585445075704428,0.051,0.75,0.48314606741573,0.0017740981667651997,0.1377882909520993,0.0017740981667652,0.012418687167356501,0.1561206386753399,0.0082791247782376
0,0,0,1.4933845015410867,-2.4019745075704435,0.207,0.42,0.4738675958188151,0.0034843205574912,0.073170731707317,0.0069686411149825,0.0209059233449476,0.49128919860627174,0.0243902439024389
0,0,0,1.435663501541086,-2.3355345075704435,0.116,0.84,0.4990654205607474,0.0043613707165108,0.1489096573208722,0.0074766355140186,0.0255451713395638,0.27663551401869146,0.0261682242990653
0,0,0,1.4843495015410824,-2.366264507570449,0.407,0.61,0.49202350965575137,0.0008396305625524,0.0478589420654911,0.0083963056255247,0.0218303946263644,0.6616288832913517,0.039462636439966406
0,0,0,1.4739555015410843,-2.4383445075704486,0.261,0.49,0.4744376278118605,0.0034083162917517,0.2010906612133605,0.0102249488752555,0.040218132242672,0.394683026584867,0.0327198364008179
0,0,0,1.4512135015410834,-2.421914507570449,0.207,0.55,0.5098789037603566,0.0089228808158062,0.177182919056724,0.0063734862970043,0.025493945188017703,0.2982791586998087,0.0280433397068196
1,0,0,1.551065501541089,-2.2676145075704426,0.0,0.0,0.4033613445378151,0.0,0.0,0.0,0.0,0.9985994397759104,0.0
1,0,0,1.5493325015410875,-2.2960445075704428,0.778,0.5,0.5,0.0,0.198,0.002,0.026000000000000002,0.75,0.01
0,1,0,1.422408501541085,-2.262594507570441,0.54,0.02,0.5470085470085466,0.0056980056980056,0.1766381766381765,0.0085470085470084,0.0598290598290597,0.6011396011396011,0.0256410256410255
1,0,0,1.5478345015410824,-2.2938745075704503,0.96,0.48,0.5430463576158938,0.0,0.009933774834437,0.0,0.0,0.9735099337748343,0.0066225165562912
0,1,1,1.5018785015410856,-2.2842745075704443,0.69,0.51,0.53322166387493,0.0005583472920156,0.388609715242881,0.0033500837520937,0.0636515912897821,0.5192629815745393,0.0100502512562813
0,1,1,1.4161725015410838,-2.266464507570447,0.208,0.54,0.4925237879474398,0.0027186225645672,0.2165835976438604,0.0031717263253283998,0.040326234707748,0.3923878568192115,0.0385138196647032
0,1,1,1.5488845015410888,-2.29557450757045,0.521,0.36,0.515964673913043,0.0030570652173912,0.4069293478260869,0.0061141304347825005,0.1851222826086955,0.3366168478260869,0.0241168478260868
0,1,0,1.4161725015410838,-2.266464507570447,0.333,0.09,0.6399999999999999,0.0,0.0533333333333333,0.0,0.0266666666666666,0.7733333333333333,0.0666666666666666
0,1,0,1.5488845015410888,-2.29557450757045,0.518,0.1,0.552,0.0,0.04,0.032,0.04,0.752,0.07200000000000001
0,1,0,1.5130075015410824,-2.2658645075704413,0.848,0.01,0.5548387096774193,0.0,0.0258064516129032,0.0064516129032258,0.0258064516129032,0.9290322580645162,0.0064516129032258
1,1,0,1.5401375015410892,-2.251964507570449,0.951,0.11,0.4704545454545454,0.0022727272727272,0.0045454545454545,0.0,0.0,0.9863636363636363,0.0022727272727272
0,1,0,1.5062885015410856,-2.2146245075704485,0.169,0.69,0.49686192468619217,0.000697350069735,0.6698047419804742,0.0038354253835425,0.07566248256624811,0.1739888423988841,0.01255230125523
0,1,0,1.5491505015410851,-2.2746345075704397,0.744,0.0,0.5749235474006114,0.0030581039755351,0.055045871559632996,0.009174311926605401,0.0122324159021406,0.871559633027523,0.0275229357798164
0,1,1,1.4730105015410828,-2.2676945075704396,0.631,0.53,0.49548592671269215,0.0021242697822623,0.3590015932023366,0.0021242697822622,0.030801911842803897,0.5634625597450875,0.0238980350504513
0,1,1,1.5491335015410854,-2.266054507570445,0.758,0.18,0.5392857142857139,0.0044642857142857,0.0723214285714285,0.0071428571428569995,0.0660714285714285,0.7892857142857141,0.019642857142857
0,1,1,1.526733501541088,-2.24544450757044,0.633,0.59,0.5167737330478226,0.004996431120628,0.1391862955032119,0.0071377587437543,0.07423269093504631,0.7087794432548179,0.024982155603140502
0,1,1,1.4326625015410883,-2.254884507570452,0.527,0.28,0.5082932049224183,0.0032102728731942,0.2177635098983413,0.005350454788657,0.0444087747458533,0.5666131621187801,0.054039593365436
0,1,1,1.5116805015410861,-2.264344507570442,0.802,0.22,0.511627906976744,0.0020519835841313,0.0984952120383036,0.0068399452804377,0.06703146374829,0.7831737346101231,0.0225718194254445
0,1,1,1.5848755015410845,-2.284954507570447,0.279,0.6,0.5231633130556853,0.0009358914365932,0.5470285446888161,0.00421151146467,0.0907814693495553,0.2311651848385587,0.027608797379503898
0,1,1,1.4854185015410835,-2.244274507570452,0.416,0.48,0.5020016012810244,0.0024019215372297,0.46997598078462766,0.008406725380304202,0.1016813450760607,0.3450760608486789,0.0224179343474779
0,1,0,1.5007505015410842,-2.4463745075704395,0.0843,0.87,0.4915766738660904,0.000863930885529,0.6751619870410367,0.0017278617710582,0.016414686825053898,0.0924406047516198,0.011231101511879001
0,1,0,1.5337035015410834,-2.470964507570443,0.353,0.43,0.4940652818991096,0.0004945598417408,0.20524233432245292,0.0084075173095944,0.0909990108803165,0.4357072205736894,0.0173095944609297
0,1,0,1.517687501541083,-2.48483450757044,0.145,0.84,0.48138854035968187,0.001672940192388,0.41405269761606023,0.0020911752404851,0.0188205771643663,0.16813048933500618,0.0117105813467168
0,1,0,1.4818005015410876,-2.4424345075704395,0.0452,0.91,0.4920724801812003,0.0005662514156285,0.82559456398641,0.001132502831257,0.008493771234428,0.0345413363533408,0.0016987542468855
0,1,0,1.496556501541086,-2.493154507570452,0.0244,0.94,0.48928877463581805,0.0004284490145672,0.784490145672665,0.0008568980291345,0.0072836332476434,0.029134532990574,0.0021422450728362
0,0,0,1.1494395015410888,-1.9993145075704462,0.335,0.95,0.4578754578754577,0.0036630036630036,0.23443223443223438,0.0,0.0183150183150182,0.47619047619047616,0.0183150183150183
0,0,0,1.2195315015410841,-2.0360945075704393,0.41,0.25,0.48381601362862,0.0073821692220328,0.049403747870527995,0.0034071550255536003,0.0289608177172061,0.588869960249858,0.020442930153321902
0,0,0,1.1782905015410847,-2.011954507570451,0.616,0.33,0.5040599625234226,0.006246096189881201,0.0131168019987506,0.0006246096189881,0.0168644597126794,0.7701436602123672,0.0131168019987507
0,0,0,1.202476501541085,-2.0313045075704395,0.767,0.08,0.5804878048780487,0.0146341463414634,0.0,0.0048780487804878,0.0097560975609756,0.824390243902439,0.0048780487804878
0,0,0,1.4023055015410861,-2.413034507570444,0.026,0.85,0.4557278639319657,0.001000500250125,0.10555277638819399,0.0015007503751875,0.0045022511255626,0.089544772386193,0.006003001500750301
0,0,0,1.4483915015410886,-2.46467450757045,0.00546,0.9,0.4602356406480116,0.0,0.600883652430044,0.0022091310751104,0.003681885125184,0.0463917525773195,0.0022091310751104
0,1,0,1.3398555015410878,-2.1037145075704444,0.307,0.73,0.5026954177897571,0.0053908355795147,0.13274932614555252,0.0047169811320753995,0.0357142857142856,0.3962264150943396,0.0296495956873314
0,1,0,1.3275715015410867,-2.06997450757045,0.379,0.24,0.5236457437661218,0.0017196904557178,0.051590713671539,0.004299226139294799,0.0223559759243335,0.522785898538263,0.0257953568357695
0,1,0,1.335223501541087,-2.1135045075704397,0.65,0.02,0.5714285714285712,0.0068027210884353,0.0068027210884353,0.0,0.0136054421768707,0.6802721088435374,0.0136054421768706
