School Code,"Percent (%) 
Eligible FRPM 
(Ages 5-17)"
9618460123125,0.219
9618466005482,0.551
9618530000001,0.125
9618530101808,0.304
9618530930081,0.0559
9618530930164,0.278
9618530930206,0.667
9618530930214,0.0562
9618530930222,0.558
9618530932756,0.328
9618530934554,0.586
9618530936302,0.139
9618796005508,0.375
9618796109698,0.314
9618876005516,0.305
9618876110167,0.32
9618956005524,0.105
9619030000001,0.0
9619030110155,0.206
9619030930040,0.764
9619030930107,0.714
9619030937805,0.476
9619036005540,0.707
9619036005565,0.551
9619036005573,0.718
9619036095301,0.58
9619116005581,0.1
9619116103857,0.0714
9619290000001,0.167
9619296005615,0.478
9619296106678,0.608
9619450000001,0.0
9619456005631,0.66
9619456112569,0.55
9619456114664,0.607
9619520000001,0.667
9619526005649,0.531
9619526005656,0.653
9619526005664,0.433
9619600000001,0.0
9619606005680,0.541
9619606107437,0.466
9619780000001,0.0
9619780101519,0.202
9619780108258,0.0424
9619786005706,0.0965
9619786005714,0.272
9619786098693,0.353
9619786103527,0.0516
9619786109441,0.0691
9619866005722,0.467
9737830000001,0.333
9737830121566,0.398
9737830930073,0.436
9737830930099,0.889
9737836005490,0.617
9737836005623,0.341
9737836110498,0.895
10101080109991,0.894
10101080111682,0.543
10101080119628,0.724
10101080125260,0.729
10101081030337,0.995
10101081030899,0.982
10101081030923,0.961
10101086069488,0.113
10101086085112,0.952
10619946005730,0.773
10620266005763,0.316
10620426005797,0.95
10621096005839,0.212
10621170000001,0.5
10621170101949,1.0
10621170106419,0.102
10621170108142,0.167
10621170110270,0.831
10621170111153,0.324
10621170113548,0.224
10621170113555,0.211
10621170113563,0.182
10621170118018,0.329
10621170123869,0.474
10621171030196,0.425
10621171030469,0.506
10621171030501,0.292
10621171030683,0.544
10621171031004,0.775
10621171031053,0.469
10621176005847,0.567
10621176005854,0.194
10621176005862,0.388
10621176005870,0.695
10621176005888,0.647
10621176005904,0.901
10621176005912,0.852
10621176005920,0.8
10621176005938,0.761
10621176066617,0.531
10621176097026,0.826
10621176100408,0.555
10621176101190,0.46
10621176101984,0.535
10621176104624,0.54
10621176106660,0.502
10621176108088,0.77
10621176108096,0.26
10621176109235,0.909
10621176109243,0.326
10621176109912,0.357
10621176109920,0.333
10621176110258,0.232
10621176112742,0.341
10621176113575,0.314
10621176113583,0.256
10621176116313,0.642
10621176116321,0.592
10621176117550,0.325
10621176120083,0.212
10621176120091,0.336
10621251030113,0.902
10621251030477,0.941
10621251030873,1.0
10621251031376,0.748
10621256005961,0.909
10621256005979,0.782
10621256057269,0.717
10621256110209,0.81
10621256110217,0.731
10621256110225,0.786
10621256113849,0.858
10621580108977,1.0
10621580120246,0.75
10621580126250,1.0
10621581031954,1.0
10621581032150,0.736
10621586006027,0.727
10621586006043,0.869
10621586006050,0.753
10621586115190,0.768
10621660000001,0.105
10621660106740,0.801
10621660108100,0.902
10621660108118,0.849
10621660108555,0.747
10621660111633,0.867
10621660113811,0.975
10621660113829,0.974
10621660114355,0.767
10621660114553,0.116
10621660119339,0.961
10621660120964,0.933
10621660121533,0.353
10621660127514,0.569
10621660129338,0.961
10621660132134,0.748
10621661030279,0.568
10621661030287,0.845
10621661030295,0.902
10621661030584,0.909
10621661030642,0.909
10621661030675,0.888
10621661030717,0.837
10621661030840,0.992
10621661031632,0.87
10621661031897,0.758
10621661032507,0.875
10621661032911,0.806
10621661034214,0.938
10621661035831,0.894
10621666006068,0.971
10621666006076,0.948
10621666006084,0.504
10621666006092,0.96
10621666006100,0.575
10621666006118,0.966
10621666006126,0.975
10621666006142,0.945
10621666006159,0.967
10621666006183,0.922
10621666006191,0.923
10621666006217,0.953
10621666006225,0.891
10621666006233,0.673
10621666006258,0.961
10621666006266,0.589
10621666006274,0.944
10621666006282,0.911
10621666006290,0.945
10621666006308,0.941
10621666006316,0.966
10621666006324,0.978
10621666006332,0.79
10621666006357,0.971
10621666006365,0.962
10621666006373,0.963
10621666006381,0.499
10621666006407,0.973
10621666006415,0.978
10621666006423,0.957
10621666006431,0.884
10621666006449,0.957
10621666006456,0.894
10621666006464,0.925
10621666006472,0.971
10621666006480,0.951
10621666006514,0.906
10621666006522,0.943
10621666006530,0.945
10621666006548,0.893
10621666006555,0.978
10621666006563,0.942
10621666006571,0.975
10621666006589,0.943
10621666006597,0.95
10621666057285,0.893
10621666057293,0.945
10621666057327,0.954
10621666057335,0.974
10621666057343,0.58
10621666057350,0.897
10621666061188,0.849
10621666061196,0.911
10621666061204,0.974
10621666068704,0.653
10621666085120,0.753
10621666085138,0.942
10621666088538,0.986
10621666088546,0.983
10621666088934,0.449
10621666088942,0.773
10621666101091,0.906
10621666101109,0.486
10621666102016,0.857
10621666103832,0.553
10621666103840,0.676
10621666105746,0.984
10621666109961,0.958
10621666111231,0.98
10621666111249,0.843
10621666111256,0.821
10621666112619,0.5
10621666112882,0.924
10621666116651,0.816
10621666117477,0.953
10621666120125,0.899
10621666120703,0.961
10622400113142,0.618
10622400114587,1.0
10622406006704,0.599
10622406006712,0.603
10622406006720,0.584
10622406108328,0.56
10622406114805,0.314
10622570124727,0.607
10622571033695,0.448
10622571033729,0.788
10622650105692,0.945
10622650106815,0.71
10622650108092,0.954
10622650116640,0.729
10622650116657,0.838
10622650126292,0.852
10622651030378,0.974
10622651033703,0.851
10622651035310,0.788
10622656006738,0.924
10622656006746,0.951
10622656006753,0.748
10622656006761,0.905
10622656006787,0.939
10622656006795,0.941
10622656006803,0.947
10622656006829,0.852
10622656006837,0.619
10622656006845,0.96
10622656006878,0.873
10622656088959,0.777
10622811033950,0.844
10622816006894,0.89
10622816006902,0.852
10623236006993,0.891
10623310127175,0.7
10623310130880,0.475
10623316007009,0.94
10623566007025,0.866
10623640107409,0.966
10623640126870,1.0
10623641034990,0.984
10623646007033,0.994
10623646007041,0.996
10623646007058,0.998
10623646115224,0.996
10623726007066,0.247
10623800124982,0.876
10623806007074,0.973
10624140113043,0.721
10624140123463,0.636
10624141030451,0.75
10624141030766,0.455
10624141030824,0.837
10624141036086,0.84
10624141036094,0.754
10624146007108,0.776
10624146007116,0.967
10624146007124,0.567
10624146007132,0.828
10624146007140,0.945
10624146007157,0.611
10624146007165,0.924
10624146007173,0.777
10624146007181,0.839
10624146007207,0.789
10624146007215,0.902
10624146117865,0.21
10624146117873,0.713
10624301030758,0.733
10624301036607,0.617
10624301036672,0.747
10624306007231,0.789
10624306007256,0.935
10624306007272,0.898
10624306007280,0.747
10624306007298,0.9
10624306007314,0.84
10624306007322,0.9
10624306007348,0.849
10624306111124,0.799
10625136007405,0.867
10625396007413,0.931
10625396112387,0.895
10625470120535,0.83
10625470127159,0.929
10625470133454,0.0526
10625476007421,0.466
10738090123950,0.857
10738091030121,0.885
10738091030147,1.0
10738096005995,0.919
10738096006001,0.921
10738096006019,0.917
10739650000001,0.0
10739650106476,0.754
10739650113993,0.719
10739650114751,0.905
10739650123943,0.841
10739650125682,0.714
10739650130690,0.957
10739651030386,0.503
10739651030626,0.63
10739651035112,0.857
10739656005789,0.972
10739656006654,0.569
10739656006662,0.648
10739656006910,0.918
10739656006936,0.857
10739656006944,0.849
10739656006951,0.912
10739656007389,0.95
10739656112023,0.594
10739656112775,0.886
10739656115521,0.502
10739656120521,0.484
10739656120539,0.46
10739990000001,0.333
10739990123596,0.933
10739991033422,0.837
10739991033430,0.84
10739996006688,0.974
10739996006696,0.884
10739996007371,0.87
10739996119978,0.759
10751270129163,0.948
10751271030261,0.917
10751271030493,0.96
10751271030725,1.0
10751276006969,0.99
10751276006977,0.986
10751276006985,0.985
10752341030352,1.0
10752341037456,0.89
10752346005805,0.901
10752346006647,0.928
10752346007223,0.946
10752346007397,0.93
10752750124123,0.398
10752750124586,0.493
10752751030139,0.455
10752751030709,1.0
10752751036938,0.347
10752756096853,0.0
10752756112544,0.333
10754080000001,0.0
10754081030253,0.9
10754081035575,0.835
10754086007082,0.86
10754086007090,0.886
10755980000001,0.0
10755981030535,0.863
10755981030543,0.846
10755986005813,0.915
10767780108993,0.75
10767780122473,0.853
10767781030774,0.991
10767781038298,1.0
10767781038306,0.843
10767786005748,0.743
10767786006605,0.98
10767786006613,0.97
11101160000001,0.0
11101160124909,0.25
11101160130724,0.0
11101160130807,0.0
11101161130087,1.0
11101161130103,0.46
11101166077184,0.784
11625546007439,0.513
11625966007454,0.397
11626386007504,0.442
11626461136209,0.708
11626466089262,0.672
11626531130046,1.0
11626531132109,0.78
11626536007546,0.875
11626536007553,0.833
11626611130038,0.682
11626611132851,0.538
11626616007603,0.754
11626616007611,0.591
11754811130012,0.943
11754811130145,0.667
11754811135656,0.551
11754816007470,0.81
11754816007488,0.781
11754816007496,0.763
11765621130053,0.875
11765621133701,0.689
11765626007447,0.917
12101240106153,0.923
12101240106161,0.929
12101240106179,0.714
12101240106195,1.0
12101240106203,1.0
12101240115097,0.416
12101246077192,0.481
12626790109975,0.307
12626790111708,0.121
12626790127266,0.375
12626796007660,0.568
12626796007678,0.727
12626796120562,0.518
12626870107110,0.457
12626870124263,0.602
12626871230044,0.853
12626871230051,0.872
12626871230705,0.3
12626871235209,0.35
12626956007686,0.864
12627036007694,0.637
12627296007710,0.676
12627376007728,0.462
12627456007736,0.416
12627456007744,0.416
12627946007850,0.336
12628100000000,0.0
12628100108688,0.453
12628101233352,0.667
12628101233402,0.476
12628286007884,0.339
12628286116289,0.298
12628366007892,0.22
12628516007918,0.8
12628856007942,0.281
12628936007959,0.186
12629010118182,1.0
12629010118190,0.778
12629011230028,0.914
12629011234004,0.729
12629016007967,0.867
12629016007975,0.897
12629016007983,0.958
12629016007991,0.849
12629016008007,0.789
12629196008015,0.4
12629271230150,0.696
12629276008023,0.882
12629356008031,0.818
12629506008056,0.561
12629506008064,0.428
12629506008072,0.541
12629686008080,1.0
12629760115154,0.795
12629766008098,0.52
12629846008106,0.912
12630086008114,0.74
12630086008122,0.774
12630246008155,0.642
12630320111203,0.671
12630320124289,0.611
12630326008163,0.609
12630326008171,0.608
12630400129114,0.482
12630401230010,0.583
12630401230069,0.375
12630401237007,0.393
12630406008197,0.243
12630406008213,0.533
12630406008221,0.519
12630406008239,0.347
12630576008247,0.576
12753741232909,0.381
12753746007843,0.496
12753821230085,0.222
12753821230135,0.705
12753826008049,0.441
